,Date,FCR-N Pris (EUR/MW),FCR-D upp Pris (EUR/MW),FCR-D ned Pris (EUR/MW),FFR Pris (EUR/MW),SPOT,"Fast Frequency Reserve FFR, price",aFRR Upp Pris (EUR/MW),aFRR Ned Pris (EUR/MW),mFRR Upp Pris (EUR/MW),mFRR Ned Pris (EUR/MW),mFRR Upp EAM Pris (EUR/MW),mFRR Ned EAM Pris (EUR/MW)
4710,15/07/2024 07:00,80.7,6.24,8.39,48.83,27.58,48.82999,0,40,8,4,8,4
4711,15/07/2024 08:00,76.82,6.51,8.45,48.83,27.11,48.82999,0,24,8,4,8,4
4712,15/07/2024 09:00,77.03,6.24,8.47,48.83,26.4,48.82999,0,24,8,4,8,4
4713,15/07/2024 10:00,75.86,6.51,8.46,48.9,20.03,48.89999,0,24,8,4,8,4
4714,15/07/2024 11:00,75.55,6.25,8.47,48.9,15.87,48.89999,0,30.96,8,4,8,4
4715,15/07/2024 12:00,62.33,6.52,7.61,48.9,10,48.89999,0,30.9,8.5,4,8.5,4
4716,15/07/2024 13:00,62.26,6.52,7.64,48.9,18.39,48.89999,0,30.96,8.5,4,8.5,4
4717,15/07/2024 14:00,62.24,6.52,7.61,48.9,20.82,48.89999,0,31,8.5,4,8.5,4
4718,15/07/2024 15:00,67.98,6.23,9.78,48.83,27.02,48.82999,0,31,8.5,4,8.5,4
4719,15/07/2024 16:00,65.88,6.23,9.78,48.83,28.89,48.82999,0,31.18,8,4,8,4
4720,15/07/2024 17:00,68.58,6.49,9.78,48.83,29.9,48.82999,0,26,8,4,8,4
4721,15/07/2024 18:00,65.84,5.54,10.25,48.83,199.29,48.82999,0,26,10,1.36,10,1.36
4722,15/07/2024 19:00,65.84,5.54,10.28,48.83,219.56,48.82999,0,26,10,1.36,10,1.36
4723,15/07/2024 20:00,67.88,5.55,10.29,48.9,140.12,48.89999,0,44.5,10,1.36,10,1.36
4724,15/07/2024 21:00,67.91,5.53,10.28,48.9,90.26,48.89999,0,48,10,40,10,40
4725,15/07/2024 22:00,89.47,4.6,10.29,99.5,78.17,99.5,0,48,2.14,58.5,2.14,58.5
4726,15/07/2024 23:00,74.97,4.6,10.38,48.82,60.78,48.82,0,35.5,2.14,58.5,2.14,58.5
4727,16/07/2024 00:00,97.01,6.22,9.6,48.82,24.48,48.82,0,24,3.31,33.66,3.31,33.66
4728,16/07/2024 01:00,99.5,6.1,9.6,48.82,24.38,48.82,0,24,3.31,40.5,3.31,40.5
4729,16/07/2024 02:00,96.94,6.1,9.64,48.83,24.52,48.82999,0,24,3.31,37,3.31,37
4730,16/07/2024 03:00,96.32,6.1,9.68,48.83,24.78,48.82999,0,24,3.31,34.79,3.31,34.79
4731,16/07/2024 04:00,96.7,6.22,9.68,48.83,25.58,48.82999,0,41,3.31,35.81,3.31,35.81
4732,16/07/2024 05:00,90.35,6.24,9.68,48.82,27.25,48.82,0,45,3.31,34.24,3.31,34.24
4733,16/07/2024 06:00,75.82,6.76,9.21,0,79.48,0,0,35,6,5,6,5
4734,16/07/2024 07:00,75.46,5.98,8.77,0,27.96,0,0,33.5,6,5,6,5
4735,16/07/2024 08:00,74.49,6.11,8.79,0,27.97,0,0,26.17,6,5,6,5
4736,16/07/2024 09:00,75,6.03,8.77,0,25.19,0,0,26.17,6,5,6,5
4737,16/07/2024 10:00,75,5.98,9.18,48.82,21.26,48.82,0,26.17,6,5,6,5
4738,16/07/2024 11:00,73.04,5.88,9.23,48.82,15.84,48.82,0,31.14,6,5,6,5
4739,16/07/2024 12:00,73.7,5.97,10.17,48.83,13.59,48.82999,0,31.04,5.5,5,5.5,5
4740,16/07/2024 13:00,75.76,6,9.98,48.83,16.69,48.82999,0,31.04,5.5,5,5.5,5
4741,16/07/2024 14:00,75.56,5.97,9.78,48.82,19.11,48.82,0,31.14,5.5,5,5.5,5
4742,16/07/2024 15:00,74.07,5.98,9.77,48.82,23.82,48.82,0,31.01,5.5,5,5.5,5
4743,16/07/2024 16:00,71.92,5.95,9.2,0,25.54,0,0,30.61,5.5,5,5.5,5
4744,16/07/2024 17:00,75.06,6.03,8.92,0,59.6,0,0,30,6,5,6,5
4745,16/07/2024 18:00,76.15,6.17,8.4,0,80.02,0,0,30,6.5,1.36,6.5,1.36
4746,16/07/2024 19:00,78.24,5.95,8.39,0,118.68,0,0,30,6,1.36,6,1.36
4747,16/07/2024 20:00,78.03,6.1,8.39,0,111.54,0,0,31,6,1.36,6,1.36
4748,16/07/2024 21:00,78.13,6.09,8.39,48.82,103.27,48.82,0,40,6,40,6,40
4749,16/07/2024 22:00,82.59,5.19,8.45,48.82,82.29,48.82,0,44,3,40,3,40
4750,16/07/2024 23:00,78.05,5.21,8.44,0,85.31,0,0,45,3,40,3,40
4751,17/07/2024 00:00,49.01,4.28,6.78,0,71.23,0,0,15,2,31.5,2,31.5
4752,17/07/2024 01:00,50,4.06,7.77,48.82,71.07,48.82,0,15,2,31,2,31
4753,17/07/2024 02:00,50,4.13,7.2,48.82,19.99,48.82,0,15,2,31,2,31
4754,17/07/2024 03:00,48.06,4.13,7.38,48.82,19.43,48.82,0,15,2,33,2,33
4755,17/07/2024 04:00,47.72,4.34,7.32,48.82,19.06,48.82,0,39,2,33,2,33
4756,17/07/2024 05:00,47.89,5,7.39,0,20.62,0,0,39,2,33,2,33
4757,17/07/2024 06:00,46.56,5.71,7.67,0,22.98,0,0,35,5.5,2,5.5,2
4758,17/07/2024 07:00,46.63,5.69,6.33,0,23.59,0,0,35,5,5,5,5
4759,17/07/2024 08:00,46.19,5.8,6.29,0,22.91,0,0,26,5.5,5,5.5,5
4760,17/07/2024 09:00,46.19,5.8,6.28,0,20.51,0,0,26,5.5,5,5.5,5
4761,17/07/2024 10:00,46.25,5.76,6.88,0,18.61,0,0,26,5.5,7,5.5,7
4762,17/07/2024 11:00,48.02,5.8,6.93,48.82,19.32,48.82,0,35,5.5,7,5.5,7
4763,17/07/2024 12:00,50.6,6.07,6.58,48.82,17.8,48.82,0,35,5,7,5,7
4764,17/07/2024 13:00,49.61,6.08,6.91,48.82,10.54,48.82,0,35,5,5,5,5
4765,17/07/2024 14:00,50,5.85,6.91,48.82,6.87,48.82,0,35,5,5,5,5
4766,17/07/2024 15:00,48.32,5.69,6.93,0,8.72,0,0,30,5,5,5,5
4767,17/07/2024 16:00,50,5.51,6.81,0,11.63,0,0,30,5.5,6,5.5,6
4768,17/07/2024 17:00,49.24,5.69,6.8,0,12.44,0,0,26,5,6,5,6
4769,17/07/2024 18:00,49.24,5.55,7.03,0,104.32,0,0,26,5.5,0,5.5,0
4770,17/07/2024 19:00,49.23,5.55,7.04,0,131.92,0,0,28,5.5,0,5.5,0
4771,17/07/2024 20:00,49.24,5.55,7.03,0,140.03,0,0,45.5,5.5,0,5.5,0
4772,17/07/2024 21:00,49.24,5.54,7.49,0,112.15,0,0,46.5,5.5,31.7,5.5,31.7
4773,17/07/2024 22:00,49.23,4.45,7.48,0,11.68,0,0,46.5,2.5,31.7,2.5,31.7
4774,17/07/2024 23:00,49.22,4.54,7.7,0,5.49,0,0,165.1,2,31.7,2,31.7
4775,18/07/2024 00:00,79.34,5,7.55,0,5.03,0,0,15,5,50.5,5,50.5
4776,18/07/2024 01:00,76.83,4.25,7.55,0,4.91,0,0,15,2,43.5,2,43.5
4777,18/07/2024 02:00,82.55,5.17,8.08,11.5,4.61,11.5,0,15,2,43.5,2,43.5
4778,18/07/2024 03:00,83.3,5,8.07,99.5,4.85,99.5,0,15,2,40,2,40
4779,18/07/2024 04:00,83.41,5.17,8.59,0,8.68,0,0,42.5,2,45.5,2,45.5
4780,18/07/2024 05:00,80.03,5.17,8.98,0,11.16,0,0,41.5,2,45.5,2,45.5
4781,18/07/2024 06:00,60.3,5.92,8,0,18.61,0,0,45,5,5,5,5
4782,18/07/2024 07:00,50.25,5.74,7.63,0,19.53,0,0,32.5,5,5,5,5
4783,18/07/2024 08:00,49.53,5.21,7.67,0,20.56,0,0,26,5,5,5,5
4784,18/07/2024 09:00,44.84,5.23,7.85,0,20.42,0,0,26,6,3.2,6,3.2
4785,18/07/2024 10:00,46.17,5.44,7.76,0,19.01,0,0,26,5.5,3.2,5.5,3.2
4786,18/07/2024 11:00,45.26,5.45,7.76,0,18.43,0,0,26,5.5,3.2,5.5,3.2
4787,18/07/2024 12:00,45.29,5.45,7.38,0,17.96,0,0,24,6,3.2,6,3.2
4788,18/07/2024 13:00,46.28,5.45,7.71,0,17.52,0,0,24,6,3,6,3
4789,18/07/2024 14:00,46.33,5.59,7.71,0,17.1,0,0,30,6,7,6,7
4790,18/07/2024 15:00,46.58,5.34,7.71,0,18.51,0,0,30,5.5,3,5.5,3
4791,18/07/2024 16:00,46.14,5.22,7.24,0,19.4,0,0,30,5.5,3,5.5,3
4792,18/07/2024 17:00,45.72,5.21,7.07,0,20.56,0,0,26,5.5,3,5.5,3
4793,18/07/2024 18:00,46.66,5.23,7.5,0,21.47,0,0,26,5.5,1,5.5,1
4794,18/07/2024 19:00,48.01,5.23,7.51,0,20,0,0,26,6,1,6,1
4795,18/07/2024 20:00,47.88,5.22,7.07,0,19.08,0,0,36,6,1,6,1
4796,18/07/2024 21:00,47.91,5.23,7.61,0,15.8,0,0,45,6,32,6,32
4797,18/07/2024 22:00,51.07,3.29,7.61,0,10.6,0,0,45,3,31.7,3,31.7
4798,18/07/2024 23:00,53.35,3.07,7.65,0,10.15,0,0,45,2,34.5,2,34.5
4799,19/07/2024 00:00,52.57,5.32,6.96,0,9.85,0,0,16,1.5,31,1.5,31
4800,19/07/2024 01:00,52.5,4.48,7.8,0,9.01,0,0,35.6,2,31,2,31
4801,19/07/2024 02:00,52.17,4.46,8.06,11.5,5,11.5,0,38.95,2,31,2,31
4802,19/07/2024 03:00,51.8,4.47,10.1,11.5,5.03,11.5,0,39.05,2,31.1,2,31.1
4803,19/07/2024 04:00,48.89,4.46,9.76,0,12.85,0,0,60,2,31.1,2,31.1
4804,19/07/2024 05:00,49.22,4.79,8,0,19.09,0,0,59,2,34.5,2,34.5
4805,19/07/2024 06:00,40,5.53,7.66,0,79.95,0,0,36.5,6,3.2,6,3.2
4806,19/07/2024 07:00,34.15,5.54,7.07,0,96.04,0,0,34.5,4,3.2,4,3.2
4807,19/07/2024 08:00,35.93,5.47,6.37,0,21.55,0,0,19,4,6,4,6
4808,19/07/2024 09:00,32.9,4.78,6.43,0,20.3,0,0,19,4,6,4,6
4809,19/07/2024 10:00,32.9,4.87,6.43,0,19.73,0,0,24,4,6,4,6
4810,19/07/2024 11:00,32.9,4.78,6.68,0,20.3,0,0,26,4,6,4,6
4811,19/07/2024 12:00,34.49,4.89,6.56,0,20.73,0,0,26,4,6,4,6
4812,19/07/2024 13:00,34.98,4.89,6.21,0,20.97,0,0,26,4,6,4,6
4813,19/07/2024 14:00,34.93,4.78,6.2,0,20.57,0,0,30,4,6,4,6
4814,19/07/2024 15:00,34.89,4.79,6.2,0,20.67,0,0,26,4,6,4,6
4815,19/07/2024 16:00,33.52,4.51,6.61,0,21.7,0,0,26,4,6,4,6
4816,19/07/2024 17:00,32.69,4.79,6.37,0,89.41,0,0,19,4,6,4,6
4817,19/07/2024 18:00,34.03,4.79,6.61,0,118.11,0,0,19,4,0.99,4,0.99
4818,19/07/2024 19:00,33.33,4.79,6.61,0,182.08,0,0,19,4,0.99,4,0.99
4819,19/07/2024 20:00,31.79,4.79,6.61,0,117.12,0,0,38,4,0.99,4,0.99
4820,19/07/2024 21:00,31.83,4.79,6.61,0,56.34,0,0,40,4,31.7,4,31.7
4821,19/07/2024 22:00,37.57,4.79,7.08,0,16.78,0,0,45,1.95,35.5,1.95,35.5
4822,19/07/2024 23:00,41.8,3.62,7.54,0,12.98,0,0,35,3,36,3,36
4823,20/07/2024 00:00,43.23,5.1,5.95,0,12.81,0,0,25.33,5,25,5,25
4824,20/07/2024 01:00,43.85,5.1,5.77,0,13.46,0,0,25.33,5,25,5,25
4825,20/07/2024 02:00,48.31,5.1,6.36,0,13.76,0,0,15,5,30,5,30
4826,20/07/2024 03:00,48,5.4,6.52,0,15.12,0,0,25.33,5,42.5,5,42.5
4827,20/07/2024 04:00,48.71,5.76,6.9,0,16.96,0,0,30,5,37,5,37
4828,20/07/2024 05:00,48.64,5.84,6.9,0,19.44,0,0,26,5,38.5,5,38.5
4829,20/07/2024 06:00,40.09,5.77,6.52,0,20.79,0,0,26,5,36,5,36
4830,20/07/2024 07:00,38.58,5.4,5.85,0,23.08,0,0,24,1.5,29,1.5,29
4831,20/07/2024 08:00,35.44,5.09,6.16,0,23.42,0,0,26,5,42.5,5,42.5
4832,20/07/2024 09:00,40.37,5.44,6.05,0,15.9,0,0,30,5,27,5,27
4833,20/07/2024 10:00,54.74,5.79,6.81,0,3.77,0,0,35,5,30,5,30
4834,20/07/2024 11:00,52.77,5.78,21.55,0,1.37,0,0,74.2,5,40,5,40
4835,20/07/2024 12:00,43.16,6.01,32.47,0,0.02,0,0,35,5,40,5,40
4836,20/07/2024 13:00,50.04,6.01,30.61,0,0.44,0,0,35,5,43.5,5,43.5
4837,20/07/2024 14:00,50.56,6.36,8.33,0,4.6,0,0,35,5,43.5,5,43.5
4838,20/07/2024 15:00,51.36,5.92,8.22,0,18.01,0,0,40,5,41.5,5,41.5
4839,20/07/2024 16:00,51.07,5.2,7.52,0,28.18,0,0,28,5,49,5,49
4840,20/07/2024 17:00,45.36,5.3,6.95,0,82.96,0,0,24,5,25.5,5,25.5
4841,20/07/2024 18:00,36.52,6.74,5.7,0,106.93,0,0,24,3,25,3,25
4842,20/07/2024 19:00,37.37,6.74,5.71,0,131.52,0,0,24,3,25,3,25
4843,20/07/2024 20:00,37.86,6.54,5.71,0,106.2,0,0,24,1.5,25,1.5,25
4844,20/07/2024 21:00,37.57,5.1,5.71,0,82.08,0,0,28,1.5,25,1.5,25
4845,20/07/2024 22:00,38.31,5.04,5.7,0,72.72,0,0,32,2,30.5,2,30.5
4846,20/07/2024 23:00,39.17,5.04,5.71,0,62.11,0,0,39,5,30,5,30
4847,21/07/2024 00:00,37.76,5.92,4.64,0,54.95,0,0,19.5,1.04,32,1.04,32
4848,21/07/2024 01:00,37.9,5.21,4.89,0,47.34,0,0,19.5,1.04,30,1.04,30
4849,21/07/2024 02:00,38.29,5.46,4.8,0,20.08,0,0,19,1.04,30,1.04,30
4850,21/07/2024 03:00,38.28,5.76,6.46,0,19.27,0,0,19,1.04,30,1.04,30
4851,21/07/2024 04:00,37.76,5.81,4.83,0,20.3,0,0,45,1.04,36,1.04,36
4852,21/07/2024 05:00,38.08,6,4.8,0,21.39,0,0,35,1.04,40,1.04,40
4853,21/07/2024 06:00,37.93,5.94,4.82,0,22.65,0,0,30,1.04,36,1.04,36
4854,21/07/2024 07:00,37.87,4.98,4.66,0,23.55,0,0,30,5,35,5,35
4855,21/07/2024 08:00,37.86,5.92,5.37,0,18.57,0,0,39,1.04,36,1.04,36
4856,21/07/2024 09:00,37.42,6.46,4.85,0,2.84,0,0,50.5,1.04,39,1.04,39
4857,21/07/2024 10:00,42.79,6.46,6.45,0,0.62,0,0,55,1.04,49,1.04,49
4858,21/07/2024 11:00,38.92,6.54,5.81,0,0.02,0,0,75,1.04,49,1.04,49
4859,21/07/2024 12:00,43.23,6.8,5.48,0,-0.06,0,0,75,1.04,59,1.04,59
4860,21/07/2024 13:00,43.73,6.74,5.75,0,2.03,0,0,40,1.04,59,1.04,59
4861,21/07/2024 14:00,50.41,6.75,5.26,0,3.91,0,0,36,1.04,54,1.04,54
4862,21/07/2024 15:00,43.36,6.63,4.71,0,18.68,0,0,28,1.04,50,1.04,50
4863,21/07/2024 16:00,39.18,6.47,4.56,0,23.12,0,0,29,1.04,40,1.04,40
4864,21/07/2024 17:00,38.36,6.48,4.5,0,80.45,0,0,31.12,1.04,34.4,1.04,34.4
4865,21/07/2024 18:00,36.67,4.99,4.76,0,105.67,0,0,31.12,8,30,8,30
4866,21/07/2024 19:00,36.86,4.99,4.77,0,112.73,0,0,31.08,8,30,8,30
4867,21/07/2024 20:00,38.28,4.99,4.77,0,123.29,0,0,30.97,1.5,30,1.5,30
4868,21/07/2024 21:00,39.21,4.93,4.77,0,109.17,0,0,30.85,1.5,30,1.5,30
4869,21/07/2024 22:00,37.04,4.3,5.01,0,30.31,0,0,30.85,2,30,2,30
4870,21/07/2024 23:00,37.03,5.22,4.5,0,20.05,0,0,39,1.04,30,1.04,30
4871,22/07/2024 00:00,37.17,3.09,7.16,0,19.78,0,0,16.72,5,24.5,5,24.5
4872,22/07/2024 01:00,37.78,3.09,7.7,0,19.55,0,0,16.91,1.5,24.5,1.5,24.5
4873,22/07/2024 02:00,37.77,3.08,8.06,0,19.79,0,0,16.91,1.5,27,1.5,27
4874,22/07/2024 03:00,37.77,2.78,8.07,0,20.17,0,0,16.97,5,30.5,5,30.5
4875,22/07/2024 04:00,35.48,2.92,8.07,0,21.71,0,0,43.5,5,37.98,5,37.98
4876,22/07/2024 05:00,34.8,3.52,7.33,0,23.67,0,0,39,5,26.5,5,26.5
4877,22/07/2024 06:00,33.04,5,6,0,24.46,0,0,36,3.5,3.2,3.5,3.2
4878,22/07/2024 07:00,32.7,3.79,4.57,0,33.61,0,0,35,6,4,6,4
4879,22/07/2024 08:00,32.72,3.83,4.25,0,49.49,0,0,29,6,4,6,4
4880,22/07/2024 09:00,32.95,5.11,4.28,0,63.43,0,0,29,3.5,3.2,3.5,3.2
4881,22/07/2024 10:00,33.82,5.12,4.61,0,39.08,0,0,29,3.5,3.2,3.5,3.2
4882,22/07/2024 11:00,32.96,5.04,4.65,0,25.61,0,0,29,3.5,3.2,3.5,3.2
4883,22/07/2024 12:00,31.68,5,4.61,0,23.36,0,0,29,3.5,4,3.5,4
4884,22/07/2024 13:00,32.44,5.21,4.81,0,19.41,0,0,29,3.5,3.2,3.5,3.2
4885,22/07/2024 14:00,32.45,5,4.62,0,20.38,0,0,29,3.5,4,3.5,4
4886,22/07/2024 15:00,32.81,5,4.62,0,22.82,0,0,29,3.5,6,3.5,6
4887,22/07/2024 16:00,32.55,4.81,4.65,0,62.16,0,0,29,3.5,6,3.5,6
4888,22/07/2024 17:00,32.97,5.05,4.34,0,79.2,0,0,36.05,3.5,6,3.5,6
4889,22/07/2024 18:00,32.89,4.93,4.59,0,96.67,0,0,36.02,3.5,0,3.5,0
4890,22/07/2024 19:00,32.71,5.09,4.59,0,139.87,0,0,35.93,3.5,0,3.5,0
4891,22/07/2024 20:00,34.05,4.83,4.57,0,140.26,0,0,39,3.5,0,3.5,0
4892,22/07/2024 21:00,32.86,4.94,4.54,0,108.37,0,0,40,3.5,25,3.5,25
4893,22/07/2024 22:00,33.51,2.92,5.17,0,20.48,0,0,43,3,26.5,3,26.5
4894,22/07/2024 23:00,32.98,2.78,5.26,0,19.08,0,0,39,3,30.5,3,30.5
4895,23/07/2024 00:00,34.41,3.84,4.6,0,18.2,0,0,19.1,5,27,5,27
4896,23/07/2024 01:00,32.93,3.84,5.39,0,18.15,0,0,19.1,5,29,5,29
4897,23/07/2024 02:00,34.09,3.84,5.72,0,17.85,0,0,19.1,5,30.5,5,30.5
4898,23/07/2024 03:00,32.57,3.83,5.71,0,17.55,0,0,19.1,5,30,5,30
4899,23/07/2024 04:00,32.57,3.83,5.7,0,19.74,0,0,43,5,34,5,34
4900,23/07/2024 05:00,32.58,4.28,5.41,0,21.9,0,0,39,5,30,5,30
4901,23/07/2024 06:00,29.54,5.24,5.43,0,23.93,0,0,39,3,2,3,2
4902,23/07/2024 07:00,29.52,4.31,4.79,0,24.51,0,0,39,6,2,6,2
4903,23/07/2024 08:00,29.49,4.36,4.36,0,24.12,0,0,29,6,2,6,2
4904,23/07/2024 09:00,29.49,5.23,4.3,0,23.35,0,0,29,3,2,3,2
4905,23/07/2024 10:00,29.41,5.23,4.41,0,22.54,0,0,29,3,2,3,2
4906,23/07/2024 11:00,29.52,5.23,4.38,0,21.59,0,0,29,3,2,3,2
4907,23/07/2024 12:00,28.02,5.31,4.71,0,21.14,0,0,29,3,2,3,2
4908,23/07/2024 13:00,28.06,5.39,4.44,0,21.29,0,0,29,3,2,3,2
4909,23/07/2024 14:00,28.06,5.31,4.39,0,21.84,0,0,29,3,2,3,2
4910,23/07/2024 15:00,28.06,5.23,4.37,0,22.9,0,0,29,3,2,3,2
4911,23/07/2024 16:00,28.18,5.16,4.36,0,77.62,0,0,29,3,2,3,2
4912,23/07/2024 17:00,28.18,5.23,4.33,0,78,0,0,35,3,2,3,2
4913,23/07/2024 18:00,30.38,5.23,4.35,0,93.73,0,0,30,3,0,3,0
4914,23/07/2024 19:00,30.39,5.23,4.35,0,115.67,0,0,35,3,0,3,0
4915,23/07/2024 20:00,30.54,5.23,4.34,0,99.56,0,0,40,3,0,3,0
4916,23/07/2024 21:00,30.42,5.23,4.33,0,96.85,0,0,40,3,25,3,25
4917,23/07/2024 22:00,30.59,3.74,4.79,0,89.38,0,0,40,3,25,3,25
4918,23/07/2024 23:00,30.42,3.74,4.32,0,79.45,0,0,32,3,25,3,25
4919,24/07/2024 00:00,27.6,5,6.43,0,59.96,0,0,22,2,27,2,27
4920,24/07/2024 01:00,27.14,5,6.71,0,59.97,0,0,22,2,28,2,28
4921,24/07/2024 02:00,27.79,5,6.75,0,59.97,0,0,22,2,27,2,27
4922,24/07/2024 03:00,27.66,5,6.91,0,56.78,0,0,22,2,28,2,28
4923,24/07/2024 04:00,27.6,5,6.91,0,40.1,0,0,47,2,28,2,28
4924,24/07/2024 05:00,27.04,5.67,6.91,0,43.35,0,0,37,2,28.5,2,28.5
4925,24/07/2024 06:00,26.33,4.73,5.63,0,45.06,0,0,37,6.2,4,6.2,4
4926,24/07/2024 07:00,26.29,5.67,4.05,0,57.51,0,0,37,4.4,4,4.4,4
4927,24/07/2024 08:00,26.31,5.67,4.03,0,36.22,0,0,30,4.4,4,4.4,4
4928,24/07/2024 09:00,26.36,4.74,3.99,0,25,0,0,30,6.2,4,6.2,4
4929,24/07/2024 10:00,26.41,4.57,4.05,0,21.19,0,0,30,6.2,4,6.2,4
4930,24/07/2024 11:00,26.36,4.57,4.41,0,15.51,0,0,32,6.2,4,6.2,4
4931,24/07/2024 12:00,26.17,4.73,4.59,0,12.03,0,0,30,6.2,4,6.2,4
4932,24/07/2024 13:00,26.28,4.73,5.44,0,11.2,0,0,30,6.2,4,6.2,4
4933,24/07/2024 14:00,26.28,4.73,5.48,0,15.29,0,0,30,6.1,4,6.1,4
4934,24/07/2024 15:00,26.28,4.1,5.43,0,19.45,0,0,30,6.1,4,6.1,4
4935,24/07/2024 16:00,26.23,4.11,4.91,0,24.78,0,0,30,6.2,4,6.2,4
4936,24/07/2024 17:00,25.8,4.75,4.08,0,25.68,0,0,30,6.2,4,6.2,4
4937,24/07/2024 18:00,26.63,4.76,4.1,0,25.92,0,0,28,7,0,7,0
4938,24/07/2024 19:00,26.64,4.75,4.09,0,24.99,0,0,28,7,0,7,0
4939,24/07/2024 20:00,26.63,4.75,4.09,0,24.19,0,0,32,7,0,7,0
4940,24/07/2024 21:00,26.62,4.17,3.7,0,23.62,0,0,35.5,9.5,19,9.5,19
4941,24/07/2024 22:00,27,3.87,3.89,0,22.21,0,0,35,3.1,25,3.1,25
4942,24/07/2024 23:00,26.93,3.87,3.85,0,21.91,0,0,32,1.8,21.5,1.8,21.5
4943,25/07/2024 00:00,25.65,3.83,6.22,0,21.54,0,0,21,3.6,22,3.6,22
4944,25/07/2024 01:00,25.64,3.99,6.33,0,21.24,0,0,21,3.6,25,3.6,25
4945,25/07/2024 02:00,25.64,3.99,6.4,0,21.08,0,0,21,3.7,25,3.7,25
4946,25/07/2024 03:00,25.46,3.98,6.6,0,21.15,0,0,12,3.7,25,3.7,25
4947,25/07/2024 04:00,25.5,3.99,6.6,0,21.04,0,0,30,3.7,24,3.7,24
4948,25/07/2024 05:00,25.48,4.51,6.62,0,22.3,0,0,30,3.7,25,3.7,25
4949,25/07/2024 06:00,25.23,6.57,5.16,0,24.06,0,0,28,5,5,5,5
4950,25/07/2024 07:00,25.15,5.3,3.73,0,24.79,0,0,23,7,5,7,5
4951,25/07/2024 08:00,25.24,5.56,3.63,0,25.15,0,0,23,8,5,8,5
4952,25/07/2024 09:00,25.2,6.55,3.46,0,25.13,0,0,23,5,5,5,5
4953,25/07/2024 10:00,24.95,7.07,3.63,0,24.34,0,0,16,5,5,5,5
4954,25/07/2024 11:00,25.29,6.6,3.69,0,23.73,0,0,17,5,5,5,5
4955,25/07/2024 12:00,24.65,6.93,3.78,0,17.94,0,0,18,5.7,5,5.7,5
4956,25/07/2024 13:00,24.69,7,4.19,0,17.22,0,0,18,5.7,5,5.7,5
4957,25/07/2024 14:00,25.27,6.93,4.19,0,22.25,0,0,18.5,5.7,5,5.7,5
4958,25/07/2024 15:00,24.91,6.2,3.79,0,23.51,0,0,15,5.7,5,5.7,5
4959,25/07/2024 16:00,24.53,6.19,3.66,0,23.99,0,0,21.5,5.7,5,5.7,5
4960,25/07/2024 17:00,24.29,6.49,3.88,0,24.48,0,0,37,5.7,4,5.7,4
4961,25/07/2024 18:00,25.27,6.49,3.83,0,123.89,0,0,30,7,0,7,0
4962,25/07/2024 19:00,25.42,6.46,3.85,0,24,0,0,23,7,0,7,0
4963,25/07/2024 20:00,25.37,6.49,3.85,0,23.32,0,0,35,7,0,7,0
4964,25/07/2024 21:00,24.59,6.48,3.86,0,23.62,0,0,32,9.5,25,9.5,25
4965,25/07/2024 22:00,24.92,3.97,3.94,0,21.67,0,0,35,3.4,25,3.4,25
4966,25/07/2024 23:00,24.86,3.78,3.89,0,20.55,0,0,28,3.1,25,3.1,25
4967,26/07/2024 00:00,21.06,4.68,5.37,0,19.92,0,0,15,2.5,17,2.5,17
4968,26/07/2024 01:00,21.07,4.68,5.63,0,19.08,0,0,15,2.5,17,2.5,17
4969,26/07/2024 02:00,21.03,4.68,5.62,0,18.92,0,0,15,2.5,21,2.5,21
4970,26/07/2024 03:00,21.03,4.68,5.98,0,18.8,0,0,14,2.5,19,2.5,19
4971,26/07/2024 04:00,21.04,4.67,5.98,0,18.92,0,0,32,2.5,20,2.5,20
4972,26/07/2024 05:00,20.77,4.93,5.7,0,19.17,0,0,35,2.5,17,2.5,17
4973,26/07/2024 06:00,20.83,5.66,4.85,0,20.07,0,0,30,5.5,5,5.5,5
4974,26/07/2024 07:00,19.76,5,4.22,0,20.85,0,0,31,6,5,6,5
4975,26/07/2024 08:00,19.76,5.07,4.21,0,20.8,0,0,23,6,4,6,4
4976,26/07/2024 09:00,19.76,5.67,4.22,0,20.22,0,0,23,6,4,6,4
4977,26/07/2024 10:00,20.4,5.66,3.98,0,19.08,0,0,23,6,4,6,4
4978,26/07/2024 11:00,19.77,5.66,4.23,0,18.56,0,0,15,6,4,6,4
4979,26/07/2024 12:00,20.38,5.61,5.34,0,18.77,0,0,15,6,4,6,4
4980,26/07/2024 13:00,21.04,5.65,4.85,0,18.84,0,0,15,6,4,6,4
4981,26/07/2024 14:00,20.81,5.4,4.85,0,19.23,0,0,23,6,4,6,4
4982,26/07/2024 15:00,20.63,5.07,5.13,0,19.29,0,0,23,6,4,6,4
4983,26/07/2024 16:00,21.06,5.04,4.85,0,82.88,0,0,23,6,4,6,4
4984,26/07/2024 17:00,20.29,5.67,4.38,0,92.08,0,0,22,6,4,6,4
4985,26/07/2024 18:00,19.72,5.67,4.08,0,105.21,0,0,21,7,0,7,0
4986,26/07/2024 19:00,20.51,5.67,4.08,0,21.06,0,0,22,7,0,7,0
4987,26/07/2024 20:00,20.51,5.67,4.08,0,20.58,0,0,30,7,0,7,0
4988,26/07/2024 21:00,20.2,5,4.08,0,20.3,0,0,30,9,19,9,19
